competition,season,country,team,matchday,snapshot_date,position,played,won,drawn,lost,goals_for,goals_against,goal_difference,points
LaLiga,2023/2024,Spain,Mallorca,12,2023-11-04T19:59:00+00:00,16,11,1,6,4,12,16,-4,9
LaLiga,2023/2024,Spain,Alaves,12,2023-11-04T19:59:00+00:00,17,11,2,3,6,9,16,-7,9
LaLiga,2023/2024,Spain,Celta,12,2023-11-04T19:59:00+00:00,18,11,1,3,7,10,19,-9,6
LaLiga,2023/2024,Spain,Granada,12,2023-11-04T19:59:00+00:00,19,11,1,3,7,17,28,-11,6
LaLiga,2023/2024,Spain,Almeria,12,2023-11-04T19:59:00+00:00,20,11,0,3,8,14,31,-17,3
LaLiga,2023/2024,Spain,Girona,13,2023-11-11T19:59:00+00:00,1,12,10,1,1,29,15,14,31
LaLiga,2023/2024,Spain,Real Madrid,13,2023-11-11T19:59:00+00:00,2,12,9,2,1,23,8,15,29
LaLiga,2023/2024,Spain,Barcelona,13,2023-11-11T19:59:00+00:00,3,12,8,3,1,24,12,12,27
LaLiga,2023/2024,Spain,Ath Madrid,13,2023-11-11T19:59:00+00:00,4,11,8,1,2,26,11,15,25
LaLiga,2023/2024,Spain,Ath Bilbao,13,2023-11-11T19:59:00+00:00,5,13,7,3,3,25,17,8,24
LaLiga,2023/2024,Spain,Betis,13,2023-11-11T19:59:00+00:00,6,12,5,5,2,16,15,1,20
LaLiga,2023/2024,Spain,Sociedad,13,2023-11-11T19:59:00+00:00,7,12,5,4,3,20,15,5,19
LaLiga,2023/2024,Spain,Valencia,13,2023-11-11T19:59:00+00:00,8,12,5,3,4,15,13,2,18
LaLiga,2023/2024,Spain,Vallecano,13,2023-11-11T19:59:00+00:00,9,12,4,6,2,14,15,-1,18
LaLiga,2023/2024,Spain,Las Palmas,13,2023-11-11T19:59:00+00:00,10,12,5,2,5,10,11,-1,17
LaLiga,2023/2024,Spain,Getafe,13,2023-11-11T19:59:00+00:00,11,12,3,6,3,14,16,-2,15
LaLiga,2023/2024,Spain,Osasuna,13,2023-11-11T19:59:00+00:00,12,12,4,1,7,14,20,-6,13
LaLiga,2023/2024,Spain,Villarreal,13,2023-11-11T19:59:00+00:00,13,12,3,3,6,17,21,-4,12
LaLiga,2023/2024,Spain,Alaves,13,2023-11-11T19:59:00+00:00,14,12,3,3,6,10,16,-6,12
LaLiga,2023/2024,Spain,Sevilla,13,2023-11-11T19:59:00+00:00,15,11,2,5,4,17,16,1,11
LaLiga,2023/2024,Spain,Cadiz,13,2023-11-11T19:59:00+00:00,16,12,2,4,6,10,17,-7,10
LaLiga,2023/2024,Spain,Mallorca,13,2023-11-11T19:59:00+00:00,17,12,1,6,5,12,18,-6,9
LaLiga,2023/2024,Spain,Celta,13,2023-11-11T19:59:00+00:00,18,13,1,4,8,14,24,-10,7
LaLiga,2023/2024,Spain,Granada,13,2023-11-11T19:59:00+00:00,19,12,1,3,8,17,29,-12,6
LaLiga,2023/2024,Spain,Almeria,13,2023-11-11T19:59:00+00:00,20,12,0,3,9,14,32,-18,3
LaLiga,2023/2024,Spain,Girona,14,2023-11-25T19:59:00+00:00,1,13,11,1,1,31,16,15,34
LaLiga,2023/2024,Spain,Real Madrid,14,2023-11-25T19:59:00+00:00,2,13,10,2,1,28,9,19,32
LaLiga,2023/2024,Spain,Ath Madrid,14,2023-11-25T19:59:00+00:00,3,13,10,1,2,30,12,18,31
LaLiga,2023/2024,Spain,Barcelona,14,2023-11-25T19:59:00+00:00,4,13,9,3,1,26,13,13,30
LaLiga,2023/2024,Spain,Ath Bilbao,14,2023-11-25T19:59:00+00:00,5,13,7,3,3,25,17,8,24
LaLiga,2023/2024,Spain,Sociedad,14,2023-11-25T19:59:00+00:00,6,13,6,4,3,23,16,7,22
LaLiga,2023/2024,Spain,Betis,14,2023-11-25T19:59:00+00:00,7,13,5,6,2,17,16,1,21
LaLiga,2023/2024,Spain,Las Palmas,14,2023-11-25T19:59:00+00:00,8,13,5,3,5,11,12,-1,18
LaLiga,2023/2024,Spain,Valencia,14,2023-11-25T19:59:00+00:00,9,13,5,3,5,16,18,-2,18
LaLiga,2023/2024,Spain,Vallecano,14,2023-11-25T19:59:00+00:00,10,13,4,6,3,15,17,-2,18
LaLiga,2023/2024,Spain,Getafe,14,2023-11-25T19:59:00+00:00,11,13,3,7,3,15,17,-2,16
LaLiga,2023/2024,Spain,Alaves,14,2023-11-25T19:59:00+00:00,12,14,4,3,7,14,19,-5,15
LaLiga,2023/2024,Spain,Osasuna,14,2023-11-25T19:59:00+00:00,13,13,4,2,7,15,21,-6,14
LaLiga,2023/2024,Spain,Sevilla,14,2023-11-25T19:59:00+00:00,14,12,2,6,4,18,17,1,12
LaLiga,2023/2024,Spain,Villarreal,14,2023-11-25T19:59:00+00:00,15,13,3,3,7,18,24,-6,12
LaLiga,2023/2024,Spain,Cadiz,14,2023-11-25T19:59:00+00:00,16,12,2,4,6,10,17,-7,10
LaLiga,2023/2024,Spain,Mallorca,14,2023-11-25T19:59:00+00:00,17,13,1,6,6,12,19,-7,9
LaLiga,2023/2024,Spain,Celta,14,2023-11-25T19:59:00+00:00,18,13,1,4,8,14,24,-10,7
LaLiga,2023/2024,Spain,Granada,14,2023-11-25T19:59:00+00:00,19,14,1,4,9,19,33,-14,7
LaLiga,2023/2024,Spain,Almeria,14,2023-11-25T19:59:00+00:00,20,13,0,3,10,15,35,-20,3
LaLiga,2023/2024,Spain,Real Madrid,15,2023-12-02T19:59:00+00:00,1,14,11,2,1,31,9,22,35
LaLiga,2023/2024,Spain,Girona,15,2023-12-02T19:59:00+00:00,2,14,11,2,1,32,17,15,35
LaLiga,2023/2024,Spain,Ath Madrid,15,2023-12-02T19:59:00+00:00,3,13,10,1,2,30,12,18,31
LaLiga,2023/2024,Spain,Barcelona,15,2023-12-02T19:59:00+00:00,4,14,9,4,1,27,14,13,31
LaLiga,2023/2024,Spain,Ath Bilbao,15,2023-12-02T19:59:00+00:00,5,14,7,4,3,26,18,8,25
LaLiga,2023/2024,Spain,Sociedad,15,2023-12-02T19:59:00+00:00,6,14,7,4,3,25,17,8,25
LaLiga,2023/2024,Spain,Betis,15,2023-12-02T19:59:00+00:00,7,14,6,6,2,18,16,2,24
LaLiga,2023/2024,Spain,Las Palmas,15,2023-12-02T19:59:00+00:00,8,15,6,3,6,13,13,0,21
LaLiga,2023/2024,Spain,Valencia,15,2023-12-02T19:59:00+00:00,9,14,5,4,5,16,18,-2,19
LaLiga,2023/2024,Spain,Vallecano,15,2023-12-02T19:59:00+00:00,10,14,4,7,3,16,18,-2,19
LaLiga,2023/2024,Spain,Getafe,15,2023-12-02T19:59:00+00:00,11,15,4,7,4,17,20,-3,19
LaLiga,2023/2024,Spain,Villarreal,15,2023-12-02T19:59:00+00:00,12,14,4,3,7,21,25,-4,15
LaLiga,2023/2024,Spain,Alaves,15,2023-12-02T19:59:00+00:00,13,14,4,3,7,14,19,-5,15
LaLiga,2023/2024,Spain,Osasuna,15,2023-12-02T19:59:00+00:00,14,14,4,2,8,16,24,-8,14
LaLiga,2023/2024,Spain,Sevilla,15,2023-12-02T19:59:00+00:00,15,13,2,6,5,19,19,0,12
LaLiga,2023/2024,Spain,Cadiz,15,2023-12-02T19:59:00+00:00,16,14,2,5,7,11,21,-10,11
LaLiga,2023/2024,Spain,Mallorca,15,2023-12-02T19:59:00+00:00,17,14,1,7,6,13,20,-7,10
LaLiga,2023/2024,Spain,Celta,15,2023-12-02T19:59:00+00:00,18,14,1,5,8,14,24,-10,8
LaLiga,2023/2024,Spain,Granada,15,2023-12-02T19:59:00+00:00,19,14,1,4,9,19,33,-14,7
LaLiga,2023/2024,Spain,Almeria,15,2023-12-02T19:59:00+00:00,20,14,0,3,11,16,37,-21,3
LaLiga,2023/2024,Spain,Real Madrid,16,2023-12-09T19:59:00+00:00,1,15,12,2,1,33,9,24,38
LaLiga,2023/2024,Spain,Girona,16,2023-12-09T19:59:00+00:00,2,15,12,2,1,34,18,16,38
LaLiga,2023/2024,Spain,Barcelona,16,2023-12-09T19:59:00+00:00,3,15,10,4,1,28,14,14,34
LaLiga,2023/2024,Spain,Ath Madrid,16,2023-12-09T19:59:00+00:00,4,14,10,1,3,30,13,17,31
LaLiga,2023/2024,Spain,Ath Bilbao,16,2023-12-09T19:59:00+00:00,5,15,8,4,3,30,18,12,28
LaLiga,2023/2024,Spain,Sociedad,16,2023-12-09T19:59:00+00:00,6,15,7,5,3,26,18,8,26
LaLiga,2023/2024,Spain,Betis,16,2023-12-09T19:59:00+00:00,7,15,6,7,2,18,16,2,25
LaLiga,2023/2024,Spain,Getafe,16,2023-12-09T19:59:00+00:00,8,16,5,7,4,18,20,-2,22
LaLiga,2023/2024,Spain,Las Palmas,16,2023-12-09T19:59:00+00:00,9,15,6,3,6,13,13,0,21
LaLiga,2023/2024,Spain,Valencia,16,2023-12-09T19:59:00+00:00,10,16,5,4,7,17,21,-4,19
LaLiga,2023/2024,Spain,Vallecano,16,2023-12-09T19:59:00+00:00,11,15,4,7,4,16,22,-6,19
LaLiga,2023/2024,Spain,Villarreal,16,2023-12-09T19:59:00+00:00,12,15,4,4,7,22,26,-4,16
LaLiga,2023/2024,Spain,Alaves,16,2023-12-09T19:59:00+00:00,13,15,4,4,7,14,19,-5,16
LaLiga,2023/2024,Spain,Osasuna,16,2023-12-09T19:59:00+00:00,14,15,4,3,8,17,25,-8,15
LaLiga,2023/2024,Spain,Sevilla,16,2023-12-09T19:59:00+00:00,15,14,2,7,5,20,20,0,13
LaLiga,2023/2024,Spain,Cadiz,16,2023-12-09T19:59:00+00:00,16,15,2,6,7,12,22,-10,12
LaLiga,2023/2024,Spain,Mallorca,16,2023-12-09T19:59:00+00:00,17,15,1,8,6,13,20,-7,11
LaLiga,2023/2024,Spain,Celta,16,2023-12-09T19:59:00+00:00,18,15,1,6,8,15,25,-10,9
LaLiga,2023/2024,Spain,Granada,16,2023-12-09T19:59:00+00:00,19,15,1,4,10,19,35,-16,7
LaLiga,2023/2024,Spain,Almeria,16,2023-12-09T19:59:00+00:00,20,15,0,4,11,16,37,-21,4
LaLiga,2023/2024,Spain,Girona,17,2023-12-16T19:59:00+00:00,1,16,13,2,1,38,20,18,41
LaLiga,2023/2024,Spain,Real Madrid,17,2023-12-16T19:59:00+00:00,2,16,12,3,1,34,10,24,39
LaLiga,2023/2024,Spain,Ath Madrid,17,2023-12-16T19:59:00+00:00,3,15,11,1,3,32,14,18,34
LaLiga,2023/2024,Spain,Barcelona,17,2023-12-16T19:59:00+00:00,4,16,10,4,2,30,18,12,34
LaLiga,2023/2024,Spain,Ath Bilbao,17,2023-12-16T19:59:00+00:00,5,16,8,5,3,31,19,12,29
LaLiga,2023/2024,Spain,Sociedad,17,2023-12-16T19:59:00+00:00,6,16,8,5,3,29,18,11,29
LaLiga,2023/2024,Spain,Betis,17,2023-12-16T19:59:00+00:00,7,16,6,8,2,19,17,2,26
LaLiga,2023/2024,Spain,Las Palmas,17,2023-12-16T19:59:00+00:00,8,16,7,3,6,14,13,1,24
LaLiga,2023/2024,Spain,Getafe,17,2023-12-16T19:59:00+00:00,9,16,5,7,4,18,20,-2,22
LaLiga,2023/2024,Spain,Vallecano,17,2023-12-16T19:59:00+00:00,10,17,4,8,5,16,23,-7,20
LaLiga,2023/2024,Spain,Valencia,17,2023-12-16T19:59:00+00:00,11,16,5,4,7,17,21,-4,19
LaLiga,2023/2024,Spain,Osasuna,17,2023-12-16T19:59:00+00:00,12,17,5,4,8,19,26,-7,19
LaLiga,2023/2024,Spain,Alaves,17,2023-12-16T19:59:00+00:00,13,16,4,4,8,14,20,-6,16
LaLiga,2023/2024,Spain,Villarreal,17,2023-12-16T19:59:00+00:00,14,16,4,4,8,22,29,-7,16
LaLiga,2023/2024,Spain,Mallorca,17,2023-12-16T19:59:00+00:00,15,16,2,8,6,14,20,-6,14
LaLiga,2023/2024,Spain,Sevilla,17,2023-12-16T19:59:00+00:00,16,15,2,7,6,20,21,-1,13
LaLiga,2023/2024,Spain,Cadiz,17,2023-12-16T19:59:00+00:00,17,16,2,7,7,13,23,-10,13
LaLiga,2023/2024,Spain,Celta,17,2023-12-16T19:59:00+00:00,18,16,1,7,8,15,25,-10,10
LaLiga,2023/2024,Spain,Granada,17,2023-12-16T19:59:00+00:00,19,16,1,5,10,20,36,-16,8
LaLiga,2023/2024,Spain,Almeria,17,2023-12-16T19:59:00+00:00,20,16,0,4,12,17,39,-22,4
LaLiga,2023/2024,Spain,Girona,18,2023-12-19T19:59:00+00:00,1,17,14,2,1,41,20,21,44
LaLiga,2023/2024,Spain,Real Madrid,18,2023-12-19T19:59:00+00:00,2,17,13,3,1,38,11,27,42
LaLiga,2023/2024,Spain,Ath Madrid,18,2023-12-19T19:59:00+00:00,3,17,11,2,4,35,19,16,35
LaLiga,2023/2024,Spain,Barcelona,18,2023-12-19T19:59:00+00:00,4,17,10,5,2,31,19,12,35
LaLiga,2023/2024,Spain,Ath Bilbao,18,2023-12-19T19:59:00+00:00,5,17,9,5,3,33,19,14,32
LaLiga,2023/2024,Spain,Sociedad,18,2023-12-19T19:59:00+00:00,6,17,8,6,3,29,18,11,30
LaLiga,2023/2024,Spain,Betis,18,2023-12-19T19:59:00+00:00,7,17,6,9,2,19,17,2,27
LaLiga,2023/2024,Spain,Getafe,18,2023-12-19T19:59:00+00:00,8,18,6,8,4,24,23,1,26
LaLiga,2023/2024,Spain,Las Palmas,18,2023-12-19T19:59:00+00:00,9,17,7,4,6,15,14,1,25
LaLiga,2023/2024,Spain,Valencia,18,2023-12-19T19:59:00+00:00,10,17,5,5,7,18,22,-4,20
LaLiga,2023/2024,Spain,Vallecano,18,2023-12-19T19:59:00+00:00,11,17,4,8,5,16,23,-7,20
LaLiga,2023/2024,Spain,Osasuna,18,2023-12-19T19:59:00+00:00,12,17,5,4,8,19,26,-7,19
LaLiga,2023/2024,Spain,Alaves,18,2023-12-19T19:59:00+00:00,13,17,4,4,9,14,23,-9,16
LaLiga,2023/2024,Spain,Villarreal,18,2023-12-19T19:59:00+00:00,14,17,4,4,9,23,33,-10,16
LaLiga,2023/2024,Spain,Mallorca,18,2023-12-19T19:59:00+00:00,15,17,2,9,6,14,20,-6,15
LaLiga,2023/2024,Spain,Cadiz,18,2023-12-19T19:59:00+00:00,16,17,2,8,7,14,24,-10,14
LaLiga,2023/2024,Spain,Sevilla,18,2023-12-19T19:59:00+00:00,17,16,2,7,7,20,24,-4,13
LaLiga,2023/2024,Spain,Celta,18,2023-12-19T19:59:00+00:00,18,17,2,7,8,16,25,-9,13
LaLiga,2023/2024,Spain,Granada,18,2023-12-19T19:59:00+00:00,19,17,1,5,11,20,37,-17,8
LaLiga,2023/2024,Spain,Almeria,18,2023-12-19T19:59:00+00:00,20,17,0,5,12,17,39,-22,5
LaLiga,2023/2024,Spain,Real Madrid,19,2024-01-02T19:59:00+00:00,1,18,14,3,1,39,11,28,45
LaLiga,2023/2024,Spain,Girona,19,2024-01-02T19:59:00+00:00,2,18,14,3,1,42,21,21,45
LaLiga,2023/2024,Spain,Ath Madrid,19,2024-01-02T19:59:00+00:00,3,18,12,2,4,36,19,17,38
LaLiga,2023/2024,Spain,Barcelona,19,2024-01-02T19:59:00+00:00,4,18,11,5,2,34,21,13,38
LaLiga,2023/2024,Spain,Ath Bilbao,19,2024-01-02T19:59:00+00:00,5,18,10,5,3,34,19,15,35
LaLiga,2023/2024,Spain,Sociedad,19,2024-01-02T19:59:00+00:00,6,18,8,7,3,29,18,11,31
LaLiga,2023/2024,Spain,Betis,19,2024-01-02T19:59:00+00:00,7,18,6,10,2,20,18,2,28
LaLiga,2023/2024,Spain,Getafe,19,2024-01-02T19:59:00+00:00,8,18,6,8,4,24,23,1,26
LaLiga,2023/2024,Spain,Las Palmas,19,2024-01-02T19:59:00+00:00,9,18,7,4,7,15,15,0,25
LaLiga,2023/2024,Spain,Valencia,19,2024-01-02T19:59:00+00:00,10,18,6,5,7,19,22,-3,23
LaLiga,2023/2024,Spain,Vallecano,19,2024-01-02T19:59:00+00:00,11,18,4,8,6,16,24,-8,20
LaLiga,2023/2024,Spain,Osasuna,19,2024-01-02T19:59:00+00:00,12,18,5,4,9,21,29,-8,19
LaLiga,2023/2024,Spain,Villarreal,19,2024-01-02T19:59:00+00:00,13,18,5,4,9,26,35,-9,19
LaLiga,2023/2024,Spain,Mallorca,19,2024-01-02T19:59:00+00:00,14,18,3,9,6,17,22,-5,18
LaLiga,2023/2024,Spain,Sevilla,19,2024-01-02T19:59:00+00:00,15,18,3,7,8,23,25,-2,16
LaLiga,2023/2024,Spain,Alaves,19,2024-01-02T19:59:00+00:00,16,18,4,4,10,14,24,-10,16
LaLiga,2023/2024,Spain,Cadiz,19,2024-01-02T19:59:00+00:00,17,18,2,9,7,14,24,-10,15
LaLiga,2023/2024,Spain,Celta,19,2024-01-02T19:59:00+00:00,18,18,2,7,9,18,28,-10,13
LaLiga,2023/2024,Spain,Granada,19,2024-01-02T19:59:00+00:00,19,18,1,5,12,20,40,-20,8
LaLiga,2023/2024,Spain,Almeria,19,2024-01-02T19:59:00+00:00,20,18,0,5,13,19,42,-23,5
LaLiga,2023/2024,Spain,Real Madrid,20,2024-01-12T19:59:00+00:00,1,19,15,3,1,40,11,29,48
LaLiga,2023/2024,Spain,Girona,20,2024-01-12T19:59:00+00:00,2,19,15,3,1,46,24,22,48
LaLiga,2023/2024,Spain,Barcelona,20,2024-01-12T19:59:00+00:00,3,19,12,5,2,36,22,14,41
LaLiga,2023/2024,Spain,Ath Bilbao,20,2024-01-12T19:59:00+00:00,4,19,11,5,3,36,19,17,38
LaLiga,2023/2024,Spain,Ath Madrid,20,2024-01-12T19:59:00+00:00,5,19,12,2,5,39,23,16,38
LaLiga,2023/2024,Spain,Sociedad,20,2024-01-12T19:59:00+00:00,6,19,8,8,3,30,19,11,32
LaLiga,2023/2024,Spain,Betis,20,2024-01-12T19:59:00+00:00,7,19,6,10,3,21,20,1,28
LaLiga,2023/2024,Spain,Getafe,20,2024-01-12T19:59:00+00:00,8,19,6,8,5,24,25,-1,26
LaLiga,2023/2024,Spain,Valencia,20,2024-01-12T19:59:00+00:00,9,19,7,5,7,22,23,-1,26
LaLiga,2023/2024,Spain,Las Palmas,20,2024-01-12T19:59:00+00:00,10,19,7,4,8,16,17,-1,25
LaLiga,2023/2024,Spain,Vallecano,20,2024-01-12T19:59:00+00:00,11,19,5,8,6,18,24,-6,23
LaLiga,2023/2024,Spain,Osasuna,20,2024-01-12T19:59:00+00:00,12,19,6,4,9,22,29,-7,22
LaLiga,2023/2024,Spain,Villarreal,20,2024-01-12T19:59:00+00:00,13,19,5,4,10,27,38,-11,19
LaLiga,2023/2024,Spain,Mallorca,20,2024-01-12T19:59:00+00:00,14,19,3,9,7,17,23,-6,18
LaLiga,2023/2024,Spain,Alaves,20,2024-01-12T19:59:00+00:00,15,19,4,5,10,15,25,-10,17
LaLiga,2023/2024,Spain,Sevilla,20,2024-01-12T19:59:00+00:00,16,19,3,7,9,23,27,-4,16
LaLiga,2023/2024,Spain,Celta,20,2024-01-12T19:59:00+00:00,17,19,3,7,9,20,29,-9,16
LaLiga,2023/2024,Spain,Cadiz,20,2024-01-12T19:59:00+00:00,18,19,2,9,8,14,26,-12,15
LaLiga,2023/2024,Spain,Granada,20,2024-01-12T19:59:00+00:00,19,19,2,5,12,22,40,-18,11
LaLiga,2023/2024,Spain,Almeria,20,2024-01-12T19:59:00+00:00,20,19,0,5,14,19,43,-24,5
LaLiga,2023/2024,Spain,Girona,21,2024-01-20T19:59:00+00:00,1,20,15,4,1,46,24,22,49
LaLiga,2023/2024,Spain,Real Madrid,21,2024-01-20T19:59:00+00:00,2,19,15,3,1,40,11,29,48
LaLiga,2023/2024,Spain,Ath Bilbao,21,2024-01-20T19:59:00+00:00,3,21,12,5,4,38,21,17,41
LaLiga,2023/2024,Spain,Barcelona,21,2024-01-20T19:59:00+00:00,4,19,12,5,2,36,22,14,41
LaLiga,2023/2024,Spain,Ath Madrid,21,2024-01-20T19:59:00+00:00,5,19,12,2,5,39,23,16,38
LaLiga,2023/2024,Spain,Sociedad,21,2024-01-20T19:59:00+00:00,6,21,9,8,4,32,21,11,35
LaLiga,2023/2024,Spain,Valencia,21,2024-01-20T19:59:00+00:00,7,21,9,5,7,27,24,3,32
LaLiga,2023/2024,Spain,Betis,21,2024-01-20T19:59:00+00:00,8,20,7,10,3,22,20,2,31
LaLiga,2023/2024,Spain,Las Palmas,21,2024-01-20T19:59:00+00:00,9,20,8,4,8,19,17,2,28
LaLiga,2023/2024,Spain,Getafe,21,2024-01-20T19:59:00+00:00,10,19,6,8,5,24,25,-1,26
LaLiga,2023/2024,Spain,Vallecano,21,2024-01-20T19:59:00+00:00,11,19,5,8,6,18,24,-6,23
LaLiga,2023/2024,Spain,Alaves,21,2024-01-20T19:59:00+00:00,12,21,6,5,10,19,27,-8,23
LaLiga,2023/2024,Spain,Osasuna,21,2024-01-20T19:59:00+00:00,13,19,6,4,9,22,29,-7,22
LaLiga,2023/2024,Spain,Mallorca,21,2024-01-20T19:59:00+00:00,14,20,3,10,7,18,24,-6,19
LaLiga,2023/2024,Spain,Villarreal,21,2024-01-20T19:59:00+00:00,15,20,5,4,11,27,41,-14,19
LaLiga,2023/2024,Spain,Celta,21,2024-01-20T19:59:00+00:00,16,21,3,8,10,21,31,-10,17
LaLiga,2023/2024,Spain,Sevilla,21,2024-01-20T19:59:00+00:00,17,20,3,7,10,25,30,-5,16
LaLiga,2023/2024,Spain,Cadiz,21,2024-01-20T19:59:00+00:00,18,21,2,9,10,15,31,-16,15
LaLiga,2023/2024,Spain,Granada,21,2024-01-20T19:59:00+00:00,19,20,2,5,13,22,41,-19,11
LaLiga,2023/2024,Spain,Almeria,21,2024-01-20T19:59:00+00:00,20,20,0,6,14,19,43,-24,6
LaLiga,2023/2024,Spain,Real Madrid,22,2024-01-27T19:59:00+00:00,1,21,17,3,1,45,14,31,54
LaLiga,2023/2024,Spain,Girona,22,2024-01-27T19:59:00+00:00,2,21,16,4,1,51,25,26,52
LaLiga,2023/2024,Spain,Barcelona,22,2024-01-27T19:59:00+00:00,3,21,13,5,3,43,29,14,44
LaLiga,2023/2024,Spain,Ath Madrid,22,2024-01-27T19:59:00+00:00,4,20,13,2,5,40,23,17,41
LaLiga,2023/2024,Spain,Ath Bilbao,22,2024-01-27T19:59:00+00:00,5,21,12,5,4,38,21,17,41
LaLiga,2023/2024,Spain,Sociedad,22,2024-01-27T19:59:00+00:00,6,21,9,8,4,32,21,11,35
LaLiga,2023/2024,Spain,Valencia,22,2024-01-27T19:59:00+00:00,7,21,9,5,7,27,24,3,32
LaLiga,2023/2024,Spain,Las Palmas,22,2024-01-27T19:59:00+00:00,8,22,9,4,9,22,19,3,31
LaLiga,2023/2024,Spain,Betis,22,2024-01-27T19:59:00+00:00,9,21,7,10,4,24,24,0,31
LaLiga,2023/2024,Spain,Getafe,22,2024-01-27T19:59:00+00:00,10,20,6,8,6,26,28,-2,26
LaLiga,2023/2024,Spain,Alaves,22,2024-01-27T19:59:00+00:00,11,22,7,5,10,22,27,-5,26
LaLiga,2023/2024,Spain,Osasuna,22,2024-01-27T19:59:00+00:00,12,20,7,4,9,25,31,-6,25
LaLiga,2023/2024,Spain,Vallecano,22,2024-01-27T19:59:00+00:00,13,20,5,8,7,18,26,-8,23
LaLiga,2023/2024,Spain,Villarreal,22,2024-01-27T19:59:00+00:00,14,22,6,5,11,33,45,-12,23
LaLiga,2023/2024,Spain,Mallorca,22,2024-01-27T19:59:00+00:00,15,21,3,11,7,19,25,-6,20
LaLiga,2023/2024,Spain,Celta,22,2024-01-27T19:59:00+00:00,16,21,3,8,10,21,31,-10,17
LaLiga,2023/2024,Spain,Sevilla,22,2024-01-27T19:59:00+00:00,17,21,3,7,11,26,35,-9,16
LaLiga,2023/2024,Spain,Cadiz,22,2024-01-27T19:59:00+00:00,18,21,2,9,10,15,31,-16,15
LaLiga,2023/2024,Spain,Granada,22,2024-01-27T19:59:00+00:00,19,21,2,5,14,22,42,-20,11
LaLiga,2023/2024,Spain,Almeria,22,2024-01-27T19:59:00+00:00,20,22,0,6,16,21,49,-28,6
LaLiga,2023/2024,Spain,Real Madrid,23,2024-02-02T19:59:00+00:00,1,22,18,3,1,47,14,33,57
LaLiga,2023/2024,Spain,Girona,23,2024-02-02T19:59:00+00:00,2,22,17,4,1,52,25,27,55
LaLiga,2023/2024,Spain,Ath Madrid,23,2024-02-02T19:59:00+00:00,3,22,15,2,5,44,24,20,47
LaLiga,2023/2024,Spain,Barcelona,23,2024-02-02T19:59:00+00:00,4,22,14,5,3,44,29,15,47
LaLiga,2023/2024,Spain,Ath Bilbao,23,2024-02-02T19:59:00+00:00,5,22,12,6,4,38,21,17,42
LaLiga,2023/2024,Spain,Sociedad,23,2024-02-02T19:59:00+00:00,6,22,9,9,4,32,21,11,36
LaLiga,2023/2024,Spain,Betis,23,2024-02-02T19:59:00+00:00,7,22,8,10,4,25,24,1,34
LaLiga,2023/2024,Spain,Valencia,23,2024-02-02T19:59:00+00:00,8,22,9,5,8,27,26,1,32
LaLiga,2023/2024,Spain,Las Palmas,23,2024-02-02T19:59:00+00:00,9,22,9,4,9,22,19,3,31
LaLiga,2023/2024,Spain,Getafe,23,2024-02-02T19:59:00+00:00,10,22,7,8,7,28,30,-2,29
LaLiga,2023/2024,Spain,Alaves,23,2024-02-02T19:59:00+00:00,11,22,7,5,10,22,27,-5,26
LaLiga,2023/2024,Spain,Osasuna,23,2024-02-02T19:59:00+00:00,12,22,7,5,10,26,33,-7,26
LaLiga,2023/2024,Spain,Vallecano,23,2024-02-02T19:59:00+00:00,13,22,5,9,8,19,28,-9,24
LaLiga,2023/2024,Spain,Villarreal,23,2024-02-02T19:59:00+00:00,14,22,6,5,11,33,45,-12,23
LaLiga,2023/2024,Spain,Mallorca,23,2024-02-02T19:59:00+00:00,15,22,3,11,8,19,26,-7,20
LaLiga,2023/2024,Spain,Sevilla,23,2024-02-02T19:59:00+00:00,16,22,3,8,11,27,36,-9,17
LaLiga,2023/2024,Spain,Celta,23,2024-02-02T19:59:00+00:00,17,22,3,8,11,21,32,-11,17
LaLiga,2023/2024,Spain,Cadiz,23,2024-02-02T19:59:00+00:00,18,22,2,10,10,15,31,-16,16
LaLiga,2023/2024,Spain,Granada,23,2024-02-02T19:59:00+00:00,19,22,2,5,15,22,44,-22,11
LaLiga,2023/2024,Spain,Almeria,23,2024-02-02T19:59:00+00:00,20,22,0,6,16,21,49,-28,6
LaLiga,2023/2024,Spain,Real Madrid,24,2024-02-09T19:59:00+00:00,1,23,18,4,1,48,15,33,58
LaLiga,2023/2024,Spain,Girona,24,2024-02-09T19:59:00+00:00,2,23,17,5,1,52,25,27,56
LaLiga,2023/2024,Spain,Barcelona,24,2024-02-09T19:59:00+00:00,3,23,15,5,3,47,30,17,50
LaLiga,2023/2024,Spain,Ath Madrid,24,2024-02-09T19:59:00+00:00,4,23,15,3,5,45,25,20,48
LaLiga,2023/2024,Spain,Ath Bilbao,24,2024-02-09T19:59:00+00:00,5,23,13,6,4,42,21,21,45
LaLiga,2023/2024,Spain,Sociedad,24,2024-02-09T19:59:00+00:00,6,23,9,10,4,32,21,11,37
LaLiga,2023/2024,Spain,Valencia,24,2024-02-09T19:59:00+00:00,7,23,10,5,8,29,27,2,35
LaLiga,2023/2024,Spain,Betis,24,2024-02-09T19:59:00+00:00,8,23,8,11,4,26,25,1,35
LaLiga,2023/2024,Spain,Las Palmas,24,2024-02-09T19:59:00+00:00,9,23,9,5,9,23,20,3,32
LaLiga,2023/2024,Spain,Getafe,24,2024-02-09T19:59:00+00:00,10,23,7,9,7,29,31,-2,30
