competition,season,country,competition_type,matchday,match_date,home_team,away_team,stadium,city,home_score,away_score,status,is_friendly,source,external_id
LaLiga,2023/2024,Spain,domestic_league,27,2024-03-04T20:00:00+00:00,Osasuna,Alaves,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-04-osasuna-alaves
LaLiga,2023/2024,Spain,domestic_league,27,2024-03-08T20:00:00+00:00,Barcelona,Mallorca,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-08-barcelona-mallorca
LaLiga,2023/2024,Spain,domestic_league,28,2024-03-09T20:00:00+00:00,Cadiz,Ath Madrid,,,2,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-09-cadiz-ath-madrid
LaLiga,2023/2024,Spain,domestic_league,28,2024-03-09T20:00:00+00:00,Girona,Osasuna,,,2,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-09-girona-osasuna
LaLiga,2023/2024,Spain,domestic_league,28,2024-03-09T20:00:00+00:00,Granada,Sociedad,,,2,3,finished,false,datahub-football-data,laliga-2023-2024-2024-03-09-granada-sociedad
LaLiga,2023/2024,Spain,domestic_league,28,2024-03-09T20:00:00+00:00,Valencia,Getafe,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-09-valencia-getafe
LaLiga,2023/2024,Spain,domestic_league,28,2024-03-10T20:00:00+00:00,Alaves,Vallecano,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-10-alaves-vallecano
LaLiga,2023/2024,Spain,domestic_league,28,2024-03-10T20:00:00+00:00,Betis,Villarreal,,,2,3,finished,false,datahub-football-data,laliga-2023-2024-2024-03-10-betis-villarreal
LaLiga,2023/2024,Spain,domestic_league,28,2024-03-10T20:00:00+00:00,Las Palmas,Ath Bilbao,,,0,2,finished,false,datahub-football-data,laliga-2023-2024-2024-03-10-las-palmas-ath-bilbao
LaLiga,2023/2024,Spain,domestic_league,28,2024-03-10T20:00:00+00:00,Real Madrid,Celta,,,4,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-10-real-madrid-celta
LaLiga,2023/2024,Spain,domestic_league,28,2024-03-11T20:00:00+00:00,Almeria,Sevilla,,,2,2,finished,false,datahub-football-data,laliga-2023-2024-2024-03-11-almeria-sevilla
LaLiga,2023/2024,Spain,domestic_league,28,2024-03-15T20:00:00+00:00,Sociedad,Cadiz,,,2,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-15-sociedad-cadiz
LaLiga,2023/2024,Spain,domestic_league,29,2024-03-16T20:00:00+00:00,Ath Bilbao,Alaves,,,2,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-16-ath-bilbao-alaves
LaLiga,2023/2024,Spain,domestic_league,29,2024-03-16T20:00:00+00:00,Getafe,Girona,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-16-getafe-girona
LaLiga,2023/2024,Spain,domestic_league,29,2024-03-16T20:00:00+00:00,Mallorca,Granada,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-16-mallorca-granada
LaLiga,2023/2024,Spain,domestic_league,29,2024-03-16T20:00:00+00:00,Osasuna,Real Madrid,,,2,4,finished,false,datahub-football-data,laliga-2023-2024-2024-03-16-osasuna-real-madrid
LaLiga,2023/2024,Spain,domestic_league,29,2024-03-17T20:00:00+00:00,Ath Madrid,Barcelona,,,0,3,finished,false,datahub-football-data,laliga-2023-2024-2024-03-17-ath-madrid-barcelona
LaLiga,2023/2024,Spain,domestic_league,29,2024-03-17T20:00:00+00:00,Las Palmas,Almeria,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-03-17-las-palmas-almeria
LaLiga,2023/2024,Spain,domestic_league,29,2024-03-17T20:00:00+00:00,Sevilla,Celta,,,1,2,finished,false,datahub-football-data,laliga-2023-2024-2024-03-17-sevilla-celta
LaLiga,2023/2024,Spain,domestic_league,29,2024-03-17T20:00:00+00:00,Vallecano,Betis,,,2,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-17-vallecano-betis
LaLiga,2023/2024,Spain,domestic_league,29,2024-03-17T20:00:00+00:00,Villarreal,Valencia,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-17-villarreal-valencia
LaLiga,2023/2024,Spain,domestic_league,29,2024-03-29T20:00:00+00:00,Cadiz,Granada,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-29-cadiz-granada
LaLiga,2023/2024,Spain,domestic_league,30,2024-03-30T20:00:00+00:00,Almeria,Osasuna,,,0,3,finished,false,datahub-football-data,laliga-2023-2024-2024-03-30-almeria-osasuna
LaLiga,2023/2024,Spain,domestic_league,30,2024-03-30T20:00:00+00:00,Barcelona,Las Palmas,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-30-barcelona-las-palmas
LaLiga,2023/2024,Spain,domestic_league,30,2024-03-30T20:00:00+00:00,Getafe,Sevilla,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-03-30-getafe-sevilla
LaLiga,2023/2024,Spain,domestic_league,30,2024-03-30T20:00:00+00:00,Valencia,Mallorca,,,0,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-30-valencia-mallorca
LaLiga,2023/2024,Spain,domestic_league,30,2024-03-31T20:00:00+00:00,Alaves,Sociedad,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-03-31-alaves-sociedad
LaLiga,2023/2024,Spain,domestic_league,30,2024-03-31T20:00:00+00:00,Celta,Vallecano,,,0,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-31-celta-vallecano
LaLiga,2023/2024,Spain,domestic_league,30,2024-03-31T20:00:00+00:00,Girona,Betis,,,3,2,finished,false,datahub-football-data,laliga-2023-2024-2024-03-31-girona-betis
LaLiga,2023/2024,Spain,domestic_league,30,2024-03-31T20:00:00+00:00,Real Madrid,Ath Bilbao,,,2,0,finished,false,datahub-football-data,laliga-2023-2024-2024-03-31-real-madrid-ath-bilbao
LaLiga,2023/2024,Spain,domestic_league,30,2024-04-01T20:00:00+00:00,Villarreal,Ath Madrid,,,1,2,finished,false,datahub-football-data,laliga-2023-2024-2024-04-01-villarreal-ath-madrid
LaLiga,2023/2024,Spain,domestic_league,30,2024-04-04T20:00:00+00:00,Granada,Valencia,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-04-granada-valencia
LaLiga,2023/2024,Spain,domestic_league,31,2024-04-12T20:00:00+00:00,Betis,Celta,,,2,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-12-betis-celta
LaLiga,2023/2024,Spain,domestic_league,31,2024-04-13T20:00:00+00:00,Ath Madrid,Girona,,,3,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-13-ath-madrid-girona
LaLiga,2023/2024,Spain,domestic_league,31,2024-04-13T20:00:00+00:00,Cadiz,Barcelona,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-13-cadiz-barcelona
LaLiga,2023/2024,Spain,domestic_league,31,2024-04-13T20:00:00+00:00,Mallorca,Real Madrid,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-13-mallorca-real-madrid
LaLiga,2023/2024,Spain,domestic_league,31,2024-04-13T20:00:00+00:00,Vallecano,Getafe,,,0,0,finished,false,datahub-football-data,laliga-2023-2024-2024-04-13-vallecano-getafe
LaLiga,2023/2024,Spain,domestic_league,31,2024-04-14T20:00:00+00:00,Ath Bilbao,Villarreal,,,1,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-14-ath-bilbao-villarreal
LaLiga,2023/2024,Spain,domestic_league,31,2024-04-14T20:00:00+00:00,Granada,Alaves,,,2,0,finished,false,datahub-football-data,laliga-2023-2024-2024-04-14-granada-alaves
LaLiga,2023/2024,Spain,domestic_league,31,2024-04-14T20:00:00+00:00,Las Palmas,Sevilla,,,0,2,finished,false,datahub-football-data,laliga-2023-2024-2024-04-14-las-palmas-sevilla
LaLiga,2023/2024,Spain,domestic_league,31,2024-04-14T20:00:00+00:00,Sociedad,Almeria,,,2,2,finished,false,datahub-football-data,laliga-2023-2024-2024-04-14-sociedad-almeria
LaLiga,2023/2024,Spain,domestic_league,31,2024-04-15T20:00:00+00:00,Osasuna,Valencia,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-15-osasuna-valencia
LaLiga,2023/2024,Spain,domestic_league,32,2024-04-19T20:00:00+00:00,Ath Bilbao,Granada,,,1,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-19-ath-bilbao-granada
LaLiga,2023/2024,Spain,domestic_league,32,2024-04-20T20:00:00+00:00,Celta,Las Palmas,,,4,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-20-celta-las-palmas
LaLiga,2023/2024,Spain,domestic_league,32,2024-04-20T20:00:00+00:00,Girona,Cadiz,,,4,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-20-girona-cadiz
LaLiga,2023/2024,Spain,domestic_league,32,2024-04-20T20:00:00+00:00,Valencia,Betis,,,1,2,finished,false,datahub-football-data,laliga-2023-2024-2024-04-20-valencia-betis
LaLiga,2023/2024,Spain,domestic_league,32,2024-04-20T20:00:00+00:00,Vallecano,Osasuna,,,2,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-20-vallecano-osasuna
LaLiga,2023/2024,Spain,domestic_league,32,2024-04-21T20:00:00+00:00,Alaves,Ath Madrid,,,2,0,finished,false,datahub-football-data,laliga-2023-2024-2024-04-21-alaves-ath-madrid
LaLiga,2023/2024,Spain,domestic_league,32,2024-04-21T20:00:00+00:00,Almeria,Villarreal,,,1,2,finished,false,datahub-football-data,laliga-2023-2024-2024-04-21-almeria-villarreal
LaLiga,2023/2024,Spain,domestic_league,32,2024-04-21T20:00:00+00:00,Getafe,Sociedad,,,1,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-21-getafe-sociedad
LaLiga,2023/2024,Spain,domestic_league,32,2024-04-21T20:00:00+00:00,Real Madrid,Barcelona,,,3,2,finished,false,datahub-football-data,laliga-2023-2024-2024-04-21-real-madrid-barcelona
LaLiga,2023/2024,Spain,domestic_league,32,2024-04-22T20:00:00+00:00,Sevilla,Mallorca,,,2,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-22-sevilla-mallorca
LaLiga,2023/2024,Spain,domestic_league,33,2024-04-26T20:00:00+00:00,Sociedad,Real Madrid,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-26-sociedad-real-madrid
LaLiga,2023/2024,Spain,domestic_league,33,2024-04-27T20:00:00+00:00,Alaves,Celta,,,3,0,finished,false,datahub-football-data,laliga-2023-2024-2024-04-27-alaves-celta
LaLiga,2023/2024,Spain,domestic_league,33,2024-04-27T20:00:00+00:00,Almeria,Getafe,,,1,3,finished,false,datahub-football-data,laliga-2023-2024-2024-04-27-almeria-getafe
LaLiga,2023/2024,Spain,domestic_league,33,2024-04-27T20:00:00+00:00,Ath Madrid,Ath Bilbao,,,3,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-27-ath-madrid-ath-bilbao
LaLiga,2023/2024,Spain,domestic_league,33,2024-04-27T20:00:00+00:00,Las Palmas,Girona,,,0,2,finished,false,datahub-football-data,laliga-2023-2024-2024-04-27-las-palmas-girona
LaLiga,2023/2024,Spain,domestic_league,33,2024-04-28T20:00:00+00:00,Betis,Sevilla,,,1,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-28-betis-sevilla
LaLiga,2023/2024,Spain,domestic_league,33,2024-04-28T20:00:00+00:00,Cadiz,Mallorca,,,1,1,finished,false,datahub-football-data,laliga-2023-2024-2024-04-28-cadiz-mallorca
LaLiga,2023/2024,Spain,domestic_league,33,2024-04-28T20:00:00+00:00,Granada,Osasuna,,,3,0,finished,false,datahub-football-data,laliga-2023-2024-2024-04-28-granada-osasuna
LaLiga,2023/2024,Spain,domestic_league,33,2024-04-28T20:00:00+00:00,Villarreal,Vallecano,,,3,0,finished,false,datahub-football-data,laliga-2023-2024-2024-04-28-villarreal-vallecano
LaLiga,2023/2024,Spain,domestic_league,33,2024-04-29T20:00:00+00:00,Barcelona,Valencia,,,4,2,finished,false,datahub-football-data,laliga-2023-2024-2024-04-29-barcelona-valencia
LaLiga,2023/2024,Spain,domestic_league,34,2024-05-03T20:00:00+00:00,Getafe,Ath Bilbao,,,0,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-03-getafe-ath-bilbao
LaLiga,2023/2024,Spain,domestic_league,34,2024-05-04T20:00:00+00:00,Girona,Barcelona,,,4,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-04-girona-barcelona
LaLiga,2023/2024,Spain,domestic_league,34,2024-05-04T20:00:00+00:00,Mallorca,Ath Madrid,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-05-04-mallorca-ath-madrid
LaLiga,2023/2024,Spain,domestic_league,34,2024-05-04T20:00:00+00:00,Real Madrid,Cadiz,,,3,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-04-real-madrid-cadiz
LaLiga,2023/2024,Spain,domestic_league,34,2024-05-04T20:00:00+00:00,Sociedad,Las Palmas,,,2,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-04-sociedad-las-palmas
LaLiga,2023/2024,Spain,domestic_league,34,2024-05-05T20:00:00+00:00,Celta,Villarreal,,,3,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-05-celta-villarreal
LaLiga,2023/2024,Spain,domestic_league,34,2024-05-05T20:00:00+00:00,Osasuna,Betis,,,0,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-05-osasuna-betis
LaLiga,2023/2024,Spain,domestic_league,34,2024-05-05T20:00:00+00:00,Sevilla,Granada,,,3,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-05-sevilla-granada
LaLiga,2023/2024,Spain,domestic_league,34,2024-05-05T20:00:00+00:00,Valencia,Alaves,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-05-05-valencia-alaves
LaLiga,2023/2024,Spain,domestic_league,34,2024-05-05T20:00:00+00:00,Vallecano,Almeria,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-05-05-vallecano-almeria
LaLiga,2023/2024,Spain,domestic_league,35,2024-05-10T20:00:00+00:00,Alaves,Girona,,,2,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-10-alaves-girona
LaLiga,2023/2024,Spain,domestic_league,35,2024-05-11T20:00:00+00:00,Ath Bilbao,Osasuna,,,2,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-11-ath-bilbao-osasuna
LaLiga,2023/2024,Spain,domestic_league,35,2024-05-11T20:00:00+00:00,Granada,Real Madrid,,,0,4,finished,false,datahub-football-data,laliga-2023-2024-2024-05-11-granada-real-madrid
LaLiga,2023/2024,Spain,domestic_league,35,2024-05-11T20:00:00+00:00,Mallorca,Las Palmas,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-11-mallorca-las-palmas
LaLiga,2023/2024,Spain,domestic_league,35,2024-05-11T20:00:00+00:00,Villarreal,Sevilla,,,3,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-11-villarreal-sevilla
LaLiga,2023/2024,Spain,domestic_league,35,2024-05-12T20:00:00+00:00,Ath Madrid,Celta,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-12-ath-madrid-celta
LaLiga,2023/2024,Spain,domestic_league,35,2024-05-12T20:00:00+00:00,Betis,Almeria,,,3,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-12-betis-almeria
LaLiga,2023/2024,Spain,domestic_league,35,2024-05-12T20:00:00+00:00,Cadiz,Getafe,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-12-cadiz-getafe
LaLiga,2023/2024,Spain,domestic_league,35,2024-05-12T20:00:00+00:00,Valencia,Vallecano,,,0,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-12-valencia-vallecano
LaLiga,2023/2024,Spain,domestic_league,35,2024-05-13T20:00:00+00:00,Barcelona,Sociedad,,,2,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-13-barcelona-sociedad
LaLiga,2023/2024,Spain,domestic_league,36,2024-05-14T20:00:00+00:00,Girona,Villarreal,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-05-14-girona-villarreal
LaLiga,2023/2024,Spain,domestic_league,36,2024-05-14T20:00:00+00:00,Osasuna,Mallorca,,,1,1,finished,false,datahub-football-data,laliga-2023-2024-2024-05-14-osasuna-mallorca
LaLiga,2023/2024,Spain,domestic_league,36,2024-05-14T20:00:00+00:00,Real Madrid,Alaves,,,5,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-14-real-madrid-alaves
LaLiga,2023/2024,Spain,domestic_league,36,2024-05-15T20:00:00+00:00,Celta,Ath Bilbao,,,2,1,finished,false,datahub-football-data,laliga-2023-2024-2024-05-15-celta-ath-bilbao
LaLiga,2023/2024,Spain,domestic_league,36,2024-05-15T20:00:00+00:00,Getafe,Ath Madrid,,,0,3,finished,false,datahub-football-data,laliga-2023-2024-2024-05-15-getafe-ath-madrid
LaLiga,2023/2024,Spain,domestic_league,36,2024-05-15T20:00:00+00:00,Sevilla,Cadiz,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-05-15-sevilla-cadiz
LaLiga,2023/2024,Spain,domestic_league,36,2024-05-15T20:00:00+00:00,Vallecano,Granada,,,2,1,finished,false,datahub-football-data,laliga-2023-2024-2024-05-15-vallecano-granada
LaLiga,2023/2024,Spain,domestic_league,36,2024-05-16T20:00:00+00:00,Almeria,Barcelona,,,0,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-16-almeria-barcelona
LaLiga,2023/2024,Spain,domestic_league,36,2024-05-16T20:00:00+00:00,Las Palmas,Betis,,,2,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-16-las-palmas-betis
LaLiga,2023/2024,Spain,domestic_league,36,2024-05-16T20:00:00+00:00,Sociedad,Valencia,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-16-sociedad-valencia
LaLiga,2023/2024,Spain,domestic_league,37,2024-05-18T20:00:00+00:00,Alaves,Getafe,,,1,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-18-alaves-getafe
LaLiga,2023/2024,Spain,domestic_league,37,2024-05-19T20:00:00+00:00,Ath Bilbao,Sevilla,,,2,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-19-ath-bilbao-sevilla
LaLiga,2023/2024,Spain,domestic_league,37,2024-05-19T20:00:00+00:00,Ath Madrid,Osasuna,,,1,4,finished,false,datahub-football-data,laliga-2023-2024-2024-05-19-ath-madrid-osasuna
LaLiga,2023/2024,Spain,domestic_league,37,2024-05-19T20:00:00+00:00,Barcelona,Vallecano,,,3,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-19-barcelona-vallecano
LaLiga,2023/2024,Spain,domestic_league,37,2024-05-19T20:00:00+00:00,Betis,Sociedad,,,0,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-19-betis-sociedad
LaLiga,2023/2024,Spain,domestic_league,37,2024-05-19T20:00:00+00:00,Cadiz,Las Palmas,,,0,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-19-cadiz-las-palmas
LaLiga,2023/2024,Spain,domestic_league,37,2024-05-19T20:00:00+00:00,Granada,Celta,,,1,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-19-granada-celta
LaLiga,2023/2024,Spain,domestic_league,37,2024-05-19T20:00:00+00:00,Mallorca,Almeria,,,2,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-19-mallorca-almeria
LaLiga,2023/2024,Spain,domestic_league,37,2024-05-19T20:00:00+00:00,Valencia,Girona,,,1,3,finished,false,datahub-football-data,laliga-2023-2024-2024-05-19-valencia-girona
LaLiga,2023/2024,Spain,domestic_league,37,2024-05-19T20:00:00+00:00,Villarreal,Real Madrid,,,4,4,finished,false,datahub-football-data,laliga-2023-2024-2024-05-19-villarreal-real-madrid
LaLiga,2023/2024,Spain,domestic_league,38,2024-05-24T20:00:00+00:00,Girona,Granada,,,7,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-24-girona-granada
LaLiga,2023/2024,Spain,domestic_league,38,2024-05-25T20:00:00+00:00,Almeria,Cadiz,,,6,1,finished,false,datahub-football-data,laliga-2023-2024-2024-05-25-almeria-cadiz
LaLiga,2023/2024,Spain,domestic_league,38,2024-05-25T20:00:00+00:00,Osasuna,Villarreal,,,1,1,finished,false,datahub-football-data,laliga-2023-2024-2024-05-25-osasuna-villarreal
LaLiga,2023/2024,Spain,domestic_league,38,2024-05-25T20:00:00+00:00,Real Madrid,Betis,,,0,0,finished,false,datahub-football-data,laliga-2023-2024-2024-05-25-real-madrid-betis
LaLiga,2023/2024,Spain,domestic_league,38,2024-05-25T20:00:00+00:00,Sociedad,Ath Madrid,,,0,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-25-sociedad-ath-madrid
LaLiga,2023/2024,Spain,domestic_league,38,2024-05-25T20:00:00+00:00,Vallecano,Ath Bilbao,,,0,1,finished,false,datahub-football-data,laliga-2023-2024-2024-05-25-vallecano-ath-bilbao
LaLiga,2023/2024,Spain,domestic_league,38,2024-05-26T20:00:00+00:00,Celta,Valencia,,,2,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-26-celta-valencia
LaLiga,2023/2024,Spain,domestic_league,38,2024-05-26T20:00:00+00:00,Getafe,Mallorca,,,1,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-26-getafe-mallorca
LaLiga,2023/2024,Spain,domestic_league,38,2024-05-26T20:00:00+00:00,Las Palmas,Alaves,,,1,1,finished,false,datahub-football-data,laliga-2023-2024-2024-05-26-las-palmas-alaves
LaLiga,2023/2024,Spain,domestic_league,38,2024-05-26T20:00:00+00:00,Sevilla,Barcelona,,,1,2,finished,false,datahub-football-data,laliga-2023-2024-2024-05-26-sevilla-barcelona
LaLiga,2024/2025,Spain,domestic_league,1,2024-08-15T20:00:00+00:00,Ath Bilbao,Getafe,,,1,1,finished,false,datahub-football-data,laliga-2024-2025-2024-08-15-ath-bilbao-getafe
LaLiga,2024/2025,Spain,domestic_league,1,2024-08-15T20:00:00+00:00,Betis,Girona,,,1,1,finished,false,datahub-football-data,laliga-2024-2025-2024-08-15-betis-girona
LaLiga,2024/2025,Spain,domestic_league,1,2024-08-16T20:00:00+00:00,Celta,Alaves,,,2,1,finished,false,datahub-football-data,laliga-2024-2025-2024-08-16-celta-alaves
LaLiga,2024/2025,Spain,domestic_league,1,2024-08-16T20:00:00+00:00,Las Palmas,Sevilla,,,2,2,finished,false,datahub-football-data,laliga-2024-2025-2024-08-16-las-palmas-sevilla
LaLiga,2024/2025,Spain,domestic_league,1,2024-08-17T20:00:00+00:00,Osasuna,Leganes,,,1,1,finished,false,datahub-football-data,laliga-2024-2025-2024-08-17-osasuna-leganes
LaLiga,2024/2025,Spain,domestic_league,1,2024-08-17T20:00:00+00:00,Valencia,Barcelona,,,1,2,finished,false,datahub-football-data,laliga-2024-2025-2024-08-17-valencia-barcelona
LaLiga,2024/2025,Spain,domestic_league,1,2024-08-18T20:00:00+00:00,Mallorca,Real Madrid,,,1,1,finished,false,datahub-football-data,laliga-2024-2025-2024-08-18-mallorca-real-madrid
LaLiga,2024/2025,Spain,domestic_league,1,2024-08-18T20:00:00+00:00,Sociedad,Vallecano,,,1,2,finished,false,datahub-football-data,laliga-2024-2025-2024-08-18-sociedad-vallecano
LaLiga,2024/2025,Spain,domestic_league,1,2024-08-19T20:00:00+00:00,Valladolid,Espanol,,,1,0,finished,false,datahub-football-data,laliga-2024-2025-2024-08-19-valladolid-espanol
LaLiga,2024/2025,Spain,domestic_league,1,2024-08-19T20:00:00+00:00,Villarreal,Ath Madrid,,,2,2,finished,false,datahub-football-data,laliga-2024-2025-2024-08-19-villarreal-ath-madrid
LaLiga,2024/2025,Spain,domestic_league,2,2024-08-23T20:00:00+00:00,Celta,Valencia,,,3,1,finished,false,datahub-football-data,laliga-2024-2025-2024-08-23-celta-valencia
LaLiga,2024/2025,Spain,domestic_league,2,2024-08-23T20:00:00+00:00,Sevilla,Villarreal,,,1,2,finished,false,datahub-football-data,laliga-2024-2025-2024-08-23-sevilla-villarreal
LaLiga,2024/2025,Spain,domestic_league,2,2024-08-24T20:00:00+00:00,Barcelona,Ath Bilbao,,,2,1,finished,false,datahub-football-data,laliga-2024-2025-2024-08-24-barcelona-ath-bilbao
LaLiga,2024/2025,Spain,domestic_league,2,2024-08-24T20:00:00+00:00,Espanol,Sociedad,,,0,1,finished,false,datahub-football-data,laliga-2024-2025-2024-08-24-espanol-sociedad
LaLiga,2024/2025,Spain,domestic_league,2,2024-08-24T20:00:00+00:00,Getafe,Vallecano,,,0,0,finished,false,datahub-football-data,laliga-2024-2025-2024-08-24-getafe-vallecano
LaLiga,2024/2025,Spain,domestic_league,2,2024-08-24T20:00:00+00:00,Osasuna,Mallorca,,,1,0,finished,false,datahub-football-data,laliga-2024-2025-2024-08-24-osasuna-mallorca
LaLiga,2024/2025,Spain,domestic_league,2,2024-08-25T20:00:00+00:00,Alaves,Betis,,,0,0,finished,false,datahub-football-data,laliga-2024-2025-2024-08-25-alaves-betis
LaLiga,2024/2025,Spain,domestic_league,2,2024-08-25T20:00:00+00:00,Ath Madrid,Girona,,,3,0,finished,false,datahub-football-data,laliga-2024-2025-2024-08-25-ath-madrid-girona
LaLiga,2024/2025,Spain,domestic_league,2,2024-08-25T20:00:00+00:00,Leganes,Las Palmas,,,2,1,finished,false,datahub-football-data,laliga-2024-2025-2024-08-25-leganes-las-palmas
LaLiga,2024/2025,Spain,domestic_league,2,2024-08-25T20:00:00+00:00,Real Madrid,Valladolid,,,3,0,finished,false,datahub-football-data,laliga-2024-2025-2024-08-25-real-madrid-valladolid
LaLiga,2024/2025,Spain,domestic_league,3,2024-08-26T20:00:00+00:00,Villarreal,Celta,,,4,3,finished,false,datahub-football-data,laliga-2024-2025-2024-08-26-villarreal-celta
LaLiga,2024/2025,Spain,domestic_league,3,2024-08-27T20:00:00+00:00,Mallorca,Sevilla,,,0,0,finished,false,datahub-football-data,laliga-2024-2025-2024-08-27-mallorca-sevilla
LaLiga,2024/2025,Spain,domestic_league,3,2024-08-27T20:00:00+00:00,Vallecano,Barcelona,,,1,2,finished,false,datahub-football-data,laliga-2024-2025-2024-08-27-vallecano-barcelona
LaLiga,2024/2025,Spain,domestic_league,3,2024-08-28T20:00:00+00:00,Ath Bilbao,Valencia,,,1,0,finished,false,datahub-football-data,laliga-2024-2025-2024-08-28-ath-bilbao-valencia
LaLiga,2024/2025,Spain,domestic_league,3,2024-08-28T20:00:00+00:00,Ath Madrid,Espanol,,,0,0,finished,false,datahub-football-data,laliga-2024-2025-2024-08-28-ath-madrid-espanol
LaLiga,2024/2025,Spain,domestic_league,3,2024-08-28T20:00:00+00:00,Sociedad,Alaves,,,1,2,finished,false,datahub-football-data,laliga-2024-2025-2024-08-28-sociedad-alaves
LaLiga,2024/2025,Spain,domestic_league,3,2024-08-28T20:00:00+00:00,Valladolid,Leganes,,,0,0,finished,false,datahub-football-data,laliga-2024-2025-2024-08-28-valladolid-leganes
LaLiga,2024/2025,Spain,domestic_league,3,2024-08-29T20:00:00+00:00,Girona,Osasuna,,,4,0,finished,false,datahub-football-data,laliga-2024-2025-2024-08-29-girona-osasuna
LaLiga,2024/2025,Spain,domestic_league,3,2024-08-29T20:00:00+00:00,Las Palmas,Real Madrid,,,1,1,finished,false,datahub-football-data,laliga-2024-2025-2024-08-29-las-palmas-real-madrid
LaLiga,2024/2025,Spain,domestic_league,3,2024-08-31T20:00:00+00:00,Ath Bilbao,Ath Madrid,,,0,1,finished,false,datahub-football-data,laliga-2024-2025-2024-08-31-ath-bilbao-ath-madrid
